x,y,OBJECTID,WELLPOLL_ID,WE_SITE_ID,WE_TYPE_HP,WE_ID_CODE,WE_ID_YEAR,WE_UPD_DATE,WE_SYSTYPE,LOCID,SITE_ID,PERMIT_NUMBER,DEPTH,STATUS,WELL_TYPE,YIELD,LOCCONWELLDRILLER
-77.67711074,39.2424716,146,29378,WWSP-1977-0028,W,WWSP,1977,1899/12/31 00:00:00+00,Unknown,39363,WWSP-1977-0028,,,Active,Spring,,
-77.6818181,39.20728701,147,26135,WWSP-1977-0032,W,WWSP,1977,1899/12/31 00:00:00+00,Unknown,39364,WWSP-1977-0032,,,Active,Spring,,
-77.77445256,39.15427372,148,21218,WWSP-1977-0065,W,WWSP,1977,1899/12/31 00:00:00+00,Unknown,39365,WWSP-1977-0065,,,Active,Spring,,
-77.74016183,39.10639926,149,14555,WWSP-1977-0096,W,WWSP,1977,1899/12/31 00:00:00+00,Unknown,39366,WWSP-1977-0096,,,Active,Spring,,
-77.7243516,39.12652605,150,17010,WWSP-1977-0107,W,WWSP,1977,1899/12/31 00:00:00+00,Unknown,39367,WWSP-1977-0107,,,Active,Spring,,
-77.64536226,39.1432652,151,19582,WWSP-1977-0151,W,WWSP,1977,1899/12/31 00:00:00+00,Unknown,39368,WWSP-1977-0151,,,Active,Spring,,
-77.49721525,39.22643045,152,28118,WWSP-1977-0164,W,WWSP,1977,1899/12/31 00:00:00+00,Unknown,39369,WWSP-1977-0164,,,Active,Spring,,
-77.7337444,38.99607494,153,4054,WWSP-1977-0241,W,WWSP,1977,1899/12/31 00:00:00+00,Unknown,39370,WWSP-1977-0241,,,Active,Spring,,
-77.7536903,39.05828915,154,9359,WWSP-1977-0266,W,WWSP,1977,1899/12/31 00:00:00+00,Unknown,39371,WWSP-1977-0266,,,Active,Spring,,
-77.56448421,39.0346117,155,6966,WWSP-1977-0298,W,WWSP,1977,1899/12/31 00:00:00+00,Unknown,39372,WWSP-1977-0298,,,Active,Spring,,
-77.74058118,39.12896578,156,17326,WWSP-1977-0330,W,WWSP,1977,1899/12/31 00:00:00+00,Unknown,39373,WWSP-1977-0330,,,Active,Spring,,
-77.6714314,39.19990901,157,25492,WWSP-1978-0023,W,WWSP,1978,1899/12/31 00:00:00+00,Unknown,39374,WWSP-1978-0023,,,Active,Spring,,
-77.67027714,39.1712457,158,22971,WWSP-1978-0025,W,WWSP,1978,1899/12/31 00:00:00+00,Unknown,39375,WWSP-1978-0025,,,Active,Spring,,
-77.738285,39.18533456,159,24154,WWSP-1978-0032,W,WWSP,1978,1899/12/31 00:00:00+00,Unknown,39376,WWSP-1978-0032,,,Active,Spring,,
-77.73962731,39.24251056,160,29341,WWSP-1978-0036,W,WWSP,1978,1899/12/31 00:00:00+00,Unknown,39377,WWSP-1978-0036,,,Active,Spring,,
-77.69900471,39.13631395,161,18396,WWSP-1978-0067,W,WWSP,1978,1899/12/31 00:00:00+00,Unknown,39378,WWSP-1978-0067,,,Active,Spring,,
-77.56466963,39.25448276,162,30487,WWSP-1978-0093,W,WWSP,1978,1899/12/31 00:00:00+00,Unknown,39379,WWSP-1978-0093,,,Active,Spring,,
-77.54566182,39.26003956,163,31008,WWSP-1978-0113,W,WWSP,1978,1899/12/31 00:00:00+00,Unknown,39380,WWSP-1978-0113,,,Active,Spring,,
-77.54610786,39.259829,164,30994,WWSP-1978-0114,W,WWSP,1978,1899/12/31 00:00:00+00,Unknown,39381,WWSP-1978-0114,,,Active,Spring,,
-77.66241414,39.24276024,165,29409,WWSP-1978-0125,W,WWSP,1978,1899/12/31 00:00:00+00,Unknown,39382,WWSP-1978-0125,,,Active,Spring,,
-77.61208793,39.25001913,166,29980,WWSP-1978-0138,W,WWSP,1978,1899/12/31 00:00:00+00,Unknown,39383,WWSP-1978-0138,,,Active,Spring,,
-77.62018109,39.13263191,167,17954,WWSP-1978-0202,W,WWSP,1978,1899/12/31 00:00:00+00,Unknown,39384,WWSP-1978-0202,,,Active,Spring,,
-77.65827066,39.09519678,168,13478,WWSP-1978-0212,W,WWSP,1978,1899/12/31 00:00:00+00,Unknown,39385,WWSP-1978-0212,,,Active,Spring,,
-77.65702377,39.09516195,169,13474,WWSP-1978-0213,W,WWSP,1978,1899/12/31 00:00:00+00,Unknown,39386,WWSP-1978-0213,,,Active,Spring,,
-77.69355736,39.26963334,170,31602,WWSP-1979-0012,W,WWSP,1979,1899/12/31 00:00:00+00,Unknown,39387,WWSP-1979-0012,,,Active,Spring,,
-77.72595583,39.23474295,171,28749,WWSP-1979-0035,W,WWSP,1979,1899/12/31 00:00:00+00,Unknown,39388,WWSP-1979-0035,,,Active,Spring,,
-77.83190673,39.12411456,172,16597,WWSP-1979-0042,W,WWSP,1979,1899/12/31 00:00:00+00,Unknown,39389,WWSP-1979-0042,,,Active,Spring,,
-77.66803993,39.10166934,173,14134,WWSP-1979-0076,W,WWSP,1979,1899/12/31 00:00:00+00,Unknown,39390,WWSP-1979-0076,,,Active,Spring,,
-77.74958159,39.09211401,174,13158,WWSP-1979-0093,W,WWSP,1979,1899/12/31 00:00:00+00,Unknown,39391,WWSP-1979-0093,,,Active,Spring,,
-77.78492163,39.12490255,175,16753,WWSP-1979-0095,W,WWSP,1979,1899/12/31 00:00:00+00,Unknown,39392,WWSP-1979-0095,,,Active,Spring,,
-77.65848459,39.13720111,176,18583,WWSP-1979-0130,W,WWSP,1979,1899/12/31 00:00:00+00,Unknown,39393,WWSP-1979-0130,,,Active,Spring,,
-77.49392823,39.22259233,177,27781,WWSP-1979-0147,W,WWSP,1979,1899/12/31 00:00:00+00,Unknown,39394,WWSP-1979-0147,,,Active,Spring,,
-77.61965332,39.17833836,178,23670,WWSP-1979-0155,W,WWSP,1979,1899/12/31 00:00:00+00,Unknown,39395,WWSP-1979-0155,,,Active,Spring,,
-77.54034292,39.19914823,179,25513,WWSP-1979-0170,W,WWSP,1979,1899/12/31 00:00:00+00,Unknown,39396,WWSP-1979-0170,,,Active,Spring,,
-77.71683795,39.08020215,180,11941,WWSP-1979-0241,W,WWSP,1979,1899/12/31 00:00:00+00,Unknown,39397,WWSP-1979-0241,,,Active,Spring,,
-77.61084329,39.1234293,181,16708,WWTS-2000-0460,W,WWTS,2000,1899/12/31 00:00:00+00,Unknown,40252,WWTS-2000-0460,971FTW00,620,Active,Test Well,4,Singhas & Michael Corp
-77.60968213,39.12463219,182,16873,WWTS-2000-0461,W,WWTS,2000,1899/12/31 00:00:00+00,Unknown,40253,WWTS-2000-0461,972FTW00,446.5,Active,Test Well,5,Miller Drilling
-77.60861645,39.12474105,183,16890,WWTS-2000-0462,W,WWTS,2000,1899/12/31 00:00:00+00,Unknown,40254,WWTS-2000-0462,973FTW00,266,Active,Test Well,10,Miller Drilling
-77.60938381,39.1233864,184,16700,WWTS-2000-0463,W,WWTS,2000,1899/12/31 00:00:00+00,Unknown,40255,WWTS-2000-0463,974FTW00,351,Active,Test Well,50,Miller Drilling
-77.60886748,39.12170037,185,16470,WWTS-2000-0464,W,WWTS,2000,1899/12/31 00:00:00+00,Unknown,40256,WWTS-2000-0464,979FTW00,276,Active,Test Well,30,Miller Drilling
-77.61755926,39.10018089,186,14001,WWTS-2000-0465,W,WWTS,2000,1899/12/31 00:00:00+00,Unknown,40257,WWTS-2000-0465,691FTW00,300,Active,Test Well,9,RUNYON
-77.615385,39.10018538,187,14002,WWTS-2000-0466,W,WWTS,2000,1899/12/31 00:00:00+00,Unknown,40258,WWTS-2000-0466,689FTW00,400,Active,Test Well,15,RUNYON
-77.61565522,39.09990679,188,13964,WWTS-2000-0467,W,WWTS,2000,1899/12/31 00:00:00+00,Unknown,40259,WWTS-2000-0467,688FTW00,375,Active,Test Well,60,RUNYON
-77.66245285,39.14683457,189,20014,WWTS-2000-0650,W,WWTS,2000,1899/12/31 00:00:00+00,Unknown,40260,WWTS-2000-0650,1037FTW00,300,Active,Test Well,15,Singhas & Michael Corp
-77.59770768,38.9444275,190,1313,WWTS-2000-0663,W,WWTS,2000,1899/12/31 00:00:00+00,Unknown,40261,WWTS-2000-0663,359FTW00,300,Active,Test Well,20,
-77.603544,38.94274209,191,1211,WWTS-2000-0664,W,WWTS,2000,1899/12/31 00:00:00+00,Unknown,40262,WWTS-2000-0664,367FTW00,300,Active,Test Well,15,
-77.59929798,38.9441197,192,1291,WWTS-2000-0665,W,WWTS,2000,1899/12/31 00:00:00+00,Unknown,40263,WWTS-2000-0665,358FTW00,300,Active,Test Well,20,
-77.59972245,38.94415977,193,1294,WWTS-2000-0666,W,WWTS,2000,1899/12/31 00:00:00+00,Unknown,40264,WWTS-2000-0666,357FTW00,300,Active,Test Well,15,
-77.6009997,38.94413607,194,1292,WWTS-2000-0667,W,WWTS,2000,1899/12/31 00:00:00+00,Unknown,40265,WWTS-2000-0667,355FTW00,500,Active,Test Well,10,
-77.57674574,39.20033208,195,25613,WWTS-2000-0717,W,WWTS,2000,1899/12/31 00:00:00+00,Unknown,40297,WWTS-2000-0717,1469FTW2000,325,Active,Test Well,86.5,RUNYON
-77.57555242,39.2032674,196,25872,WWTS-2000-0718,W,WWTS,2000,1899/12/31 00:00:00+00,Unknown,40298,WWTS-2000-0718,1471FTW2000,475,Active,Test Well,30,RUNYON
-77.57718493,39.20417062,197,25964,WWTS-2000-0719,W,WWTS,2000,1899/12/31 00:00:00+00,Unknown,40299,WWTS-2000-0719,1472FTW2000,250,Active,Test Well,15,RUNYON
-77.57740527,39.19843022,198,25407,WWTS-2000-0720,W,WWTS,2000,1899/12/31 00:00:00+00,Unknown,40300,WWTS-2000-0720,1485FTW2000,575,Active,Test Well,45,RUNYON
-77.57965447,39.19693647,199,25208,WWTS-2000-0721,W,WWTS,2000,1899/12/31 00:00:00+00,Unknown,40301,WWTS-2000-0721,1482FTW2000,500,Active,Test Well,5,RUNYON
-77.58103134,39.20084689,200,25662,WWTS-2000-0722,W,WWTS,2000,1899/12/31 00:00:00+00,Unknown,40302,WWTS-2000-0722,1477FTW2000,225,Active,Test Well,25,RUNYON
-77.57735397,39.19762065,201,25290,WWTS-2000-0723,W,WWTS,2000,1899/12/31 00:00:00+00,Unknown,40303,WWTS-2000-0723,1483FTW2000,600,Active,Test Well,0.5,RUNYON
-77.5734089,39.20463902,202,25999,WWTS-2000-0724,W,WWTS,2000,1899/12/31 00:00:00+00,Unknown,40304,WWTS-2000-0724,1473FTW2000,400,Abandoned,Test Well,6,RUNYON
-77.58547277,39.19836259,203,25385,WWTS-2000-0725,W,WWTS,2000,1899/12/31 00:00:00+00,Unknown,40305,WWTS-2000-0725,1478FTW2000,600,Active,Test Well,2,RUNYON
-77.57790171,39.20098371,204,25673,WWTS-2000-0726,W,WWTS,2000,1899/12/31 00:00:00+00,Unknown,40306,WWTS-2000-0726,1468FTW2000,200,Abandoned,Test Well,40,RUNYON
-77.57924762,39.19919633,205,25487,WWTS-2000-0727,W,WWTS,2000,1899/12/31 00:00:00+00,Unknown,40307,WWTS-2000-0727,1475FTW2000,400,Active,Test Well,7,RUNYON
-77.58776856,39.20595263,206,26086,WWTS-2000-0728,W,WWTS,2000,1899/12/31 00:00:00+00,Unknown,40308,WWTS-2000-0728,1457FTW2000,300,Active,Test Well,10,RUNYON
-77.62053875,39.24995435,207,29969,WWTS-2000-0732,W,WWTS,2000,1899/12/31 00:00:00+00,Unknown,40309,WWTS-2000-0732,1514FTW00,600,Active,Test Well,0.5,Valley Drilling
-77.64949857,39.27616034,208,32142,WWTS-2000-0735,W,WWTS,2000,1899/12/31 00:00:00+00,Unknown,40310,WWTS-2000-0735,640FTW1997,485,Active,Test Well,26,Singhas & Michael Corp
-77.60721355,38.94386217,209,1273,WWTS-2000-0741,W,WWTS,2000,1899/12/31 00:00:00+00,Unknown,40311,WWTS-2000-0741,349FTW00,300,Active,Test Well,15,
-77.6087787,38.94373179,210,1266,WWTS-2000-0742,W,WWTS,2000,1899/12/31 00:00:00+00,Unknown,40312,WWTS-2000-0742,346FTW00,500,Active,Test Well,10,
-77.60753387,38.9430398,211,1228,WWTS-2000-0743,W,WWTS,2000,1899/12/31 00:00:00+00,Unknown,40313,WWTS-2000-0743,1602FTW/WAB99,400,Active,Test Well,10,HARLEY
-77.64878952,39.27473641,212,32050,WWTS-2000-0758,W,WWTS,2000,1899/12/31 00:00:00+00,Unknown,40314,WWTS-2000-0758,369FTW97,545,Active,Test Well,5.75,Singhas & Michael Corp
-77.58258589,39.26627688,213,31380,WWTS-2000-0762,W,WWTS,2000,1899/12/31 00:00:00+00,Unknown,40315,WWTS-2000-0762,1483FTW99,300,Active,Test Well,6,
-77.58212754,39.26738059,214,31473,WWTS-2000-0763,W,WWTS,2000,1899/12/31 00:00:00+00,Unknown,40316,WWTS-2000-0763,1484FTW99,380,Active,Test Well,10,
-77.58258759,39.2660582,215,31364,WWTS-2000-0764,W,WWTS,2000,1899/12/31 00:00:00+00,Unknown,40317,WWTS-2000-0764,1487FTW99,500,Active,Test Well,10,
-77.5816964,39.26576542,216,31345,WWTS-2000-0765,W,WWTS,2000,1899/12/31 00:00:00+00,Unknown,40318,WWTS-2000-0765,1488FTW99,200,Active,Test Well,18,
-77.72868932,39.2952869,217,33346,WWTS-2000-0766,W,WWTS,2000,1899/12/31 00:00:00+00,Unknown,40319,WWTS-2000-0766,421FTW00,500,Active,Test Well,56,Singhas & Michael Corp
-77.7275082,39.29470722,218,33329,WWTS-2000-0767,W,WWTS,2000,1899/12/31 00:00:00+00,Unknown,40320,WWTS-2000-0767,422FTW00,400,Active,Test Well,51.5,Singhas & Michael Corp
-77.57897701,39.26732147,219,31471,WWTS-2000-0768,W,WWTS,2000,1899/12/31 00:00:00+00,Unknown,40321,WWTS-2000-0768,1490FTW99,700,Active,Test Well,1.5,
-77.57934587,39.26673925,220,31424,WWTS-2000-0769,W,WWTS,2000,1899/12/31 00:00:00+00,Unknown,40322,WWTS-2000-0769,1491FTW99,300,Active,Test Well,10,
-77.57913304,39.26686913,221,31436,WWTS-2000-0770,W,WWTS,2000,1899/12/31 00:00:00+00,Unknown,40323,WWTS-2000-0770,1492FTW99,300,Active,Test Well,7,
-77.57811899,39.26709104,222,31454,WWTS-2000-0771,W,WWTS,2000,1899/12/31 00:00:00+00,Unknown,40324,WWTS-2000-0771,1493FTW99,300,Active,Test Well,40,
-77.57861599,39.26593085,223,31359,WWTS-2000-0772,W,WWTS,2000,1899/12/31 00:00:00+00,Unknown,40325,WWTS-2000-0772,1494FTW99,500,Active,Test Well,50,
-77.57833076,39.26578874,224,31352,WWTS-2000-0773,W,WWTS,2000,1899/12/31 00:00:00+00,Unknown,40326,WWTS-2000-0773,1495FTW99,300,Active,Test Well,12,
-77.57792131,39.26597539,225,31361,WWTS-2000-0774,W,WWTS,2000,1899/12/31 00:00:00+00,Unknown,40327,WWTS-2000-0774,1496FT99,400,Active,Test Well,15,
-77.57755023,39.26650873,226,31404,WWTS-2000-0775,W,WWTS,2000,1899/12/31 00:00:00+00,Unknown,40328,WWTS-2000-0775,1498FTW99,700,Active,Test Well,2,
-77.57746243,39.26667125,227,31420,WWTS-2000-0776,W,WWTS,2000,1899/12/31 00:00:00+00,Unknown,40329,WWTS-2000-0776,1497FTW99,300,Active,Test Well,15,
-77.57589065,39.26678387,228,31431,WWTS-2000-0777,W,WWTS,2000,1899/12/31 00:00:00+00,Unknown,40330,WWTS-2000-0777,1502FTW99,600,Active,Test Well,3,
-77.70918462,39.1122761,229,15227,WWTS-2000-0778,W,WWTS,2000,1899/12/31 00:00:00+00,Unknown,40331,WWTS-2000-0778,235FTW00,300,Active,Test Well,38,Valley Drilling
-77.58072003,38.97092865,230,2611,WWTS-2000-0791,W,WWTS,2000,1899/12/31 00:00:00+00,Abandoned,40332,WWTS-2000-0791,741FPW00,480,Abandoned,Test Well,190,Singhas & Michael Corp
-77.59080228,38.97097041,231,2607,WWTS-2000-0792,W,WWTS,2000,1899/12/31 00:00:00+00,Abandoned,40333,WWTS-2000-0792,739FPW00,500,Abandoned,Test Well,0.25,Singhas & Michael Corp
-77.5661662,38.97514866,232,2935,WWTS-2000-0793,W,WWTS,2000,1899/12/31 00:00:00+00,Unknown,40334,WWTS-2000-0793,745FPW00,360,Active,Test Well,4.5,Singhas & Michael Corp
-77.56495115,38.977589,233,3097,WWTS-2000-0794,W,WWTS,2000,1899/12/31 00:00:00+00,Unknown,40335,WWTS-2000-0794,746FPW00,540,Active,Test Well,40,Singhas & Michael Corp
-77.57757179,39.26620111,234,31378,WWTS-2000-0796,W,WWTS,2000,1899/12/31 00:00:00+00,Unknown,40336,WWTS-2000-0796,1499FTW99,560,Active,Test Well,3,
-77.66006238,39.1976337,235,25217,WWTS-2006-0362,W,WWTS,2006,1899/12/31 00:00:00+00,Unknown,41464,WWTS-2006-0362,T60073360002,350,Active,Test Well,5,PHILLIPS & SON
-77.66333842,39.19796616,236,25280,WWTS-2006-0363,W,WWTS,2006,1899/12/31 00:00:00+00,Unknown,41465,WWTS-2006-0363,T60073360001,850,Abandoned,Test Well,1,PHILLIPS & SON
-77.65281561,39.29649383,237,33425,WWTS-2006-0450,W,WWTS,2006,1899/12/31 00:00:00+00,Unknown,41508,WWTS-2006-0450,T60085920003,220,Active,Test Well,60,
-77.52909018,39.21315482,238,26748,WWTS-2006-0291,W,WWTS,2006,1899/12/31 00:00:00+00,Unknown,41415,WWTS-2006-0291,T60084920011,500,Active,Test Well,15,Phillips & Son
-77.52944855,39.2123616,239,26690,WWTS-2006-0292,W,WWTS,2006,1899/12/31 00:00:00+00,Active,41416,WWTS-2006-0292,T60084920010,300,Active,Test Well,40,Phillips & Son
-77.53031698,39.20816673,240,26340,WWTS-2006-0293,W,WWTS,2006,1899/12/31 00:00:00+00,Unknown,41417,WWTS-2006-0293,T60084920004,200,Active,Test Well,30,Phillips & Son
-77.52922672,39.20737243,241,26241,WWTS-2006-0294,W,WWTS,2006,1899/12/31 00:00:00+00,Unknown,41418,WWTS-2006-0294,T60084920003,200,Active,Test Well,30,Phillips & Son
-77.52776617,39.207176,242,26268,WWTS-2006-0295,W,WWTS,2006,1899/12/31 00:00:00+00,Active,41419,WWTS-2006-0295,T60084920002,300,Active,Test Well,20,Phillips & Son
-77.80509411,38.99910722,243,4193,WWTS-2006-0302,W,WWTS,2006,1899/12/31 00:00:00+00,Unknown,41420,WWTS-2006-0302,T50285290011,1020,Active,Test Well,,
-77.8036948,39.00065336,244,4270,WWTS-2006-0303,W,WWTS,2006,1899/12/31 00:00:00+00,Unknown,41421,WWTS-2006-0303,T60099400001,1080,Active,Test Well,,
-77.80436267,39.00072054,245,4276,WWTS-2006-0304,W,WWTS,2006,1899/12/31 00:00:00+00,Unknown,41422,WWTS-2006-0304,T50285290009,1100,Active,Test Well,,
-77.80415166,39.00019765,246,4249,WWTS-2006-0305,W,WWTS,2006,1899/12/31 00:00:00+00,Unknown,41423,WWTS-2006-0305,T50285290010,700,Active,Test Well,1,Singhas & Michael Corp
-77.80373879,39.00099085,247,4295,WWTS-2006-0306,W,WWTS,2006,1899/12/31 00:00:00+00,Unknown,41424,WWTS-2006-0306,T50285290012,300,Active,Test Well,12,Singhas & Michael Corp
-77.80370372,39.00198652,248,4373,WWTS-2006-0307,W,WWTS,2006,1899/12/31 00:00:00+00,Unknown,41425,WWTS-2006-0307,T50285290008,300,Active,Test Well,12,Phillips & Son
-77.77862048,39.07524831,249,11372,WWTS-2006-0321,W,WWTS,2006,1899/12/31 00:00:00+00,Unknown,41426,WWTS-2006-0321,T60068420006,875,Active,Test Well,3,
-77.7757741,39.0710093,250,10889,WWTS-2006-0322,W,WWTS,2006,1899/12/31 00:00:00+00,Unknown,41427,WWTS-2006-0322,T60073860003,750,Active,Test Well,2,
-77.77612713,39.07180647,251,11009,WWTS-2006-0323,W,WWTS,2006,1899/12/31 00:00:00+00,Unknown,41428,WWTS-2006-0323,T60074030001,650,Active,Test Well,8,
-77.77701071,39.07322313,252,11178,WWTS-2006-0324,W,WWTS,2006,1899/12/31 00:00:00+00,Unknown,41429,WWTS-2006-0324,T60074040001,650,Active,Test Well,12,
-77.77706674,39.0734334,253,11194,WWTS-2006-0325,W,WWTS,2006,1899/12/31 00:00:00+00,Unknown,41430,WWTS-2006-0325,T60068420008,800,Active,Test Well,2,
-77.77762003,39.07385147,254,11238,WWTS-2006-0326,W,WWTS,2006,1899/12/31 00:00:00+00,Unknown,41431,WWTS-2006-0326,T60068420007,850,Active,Test Well,2,
-77.6676933,39.20295943,255,25797,WWTS-2006-0330,W,WWTS,2006,1899/12/31 00:00:00+00,Unknown,41432,WWTS-2006-0330,T50285320002,420,Active,Test Well,20,NORTHERN VIRGINIA
-77.65326092,39.19757242,256,25216,WWTS-2006-0331,W,WWTS,2006,1899/12/31 00:00:00+00,Unknown,41433,WWTS-2006-0331,T60078290001,480,Active,Test Well,12,Singhas & Michael Corp
-77.65823564,39.20267017,257,25767,WWTS-2006-0332,W,WWTS,2006,1899/12/31 00:00:00+00,Unknown,41434,WWTS-2006-0332,T60073550006,320,Active,Test Well,15,NORTHERN VIRGINIA
-77.65520578,39.19960153,258,25465,WWTS-2006-0333,W,WWTS,2006,1899/12/31 00:00:00+00,Abandoned,41435,WWTS-2006-0333,T60073550010,680,Abandoned,Test Well,5,Singhas & Michael Corp
-77.65652867,39.19531976,259,25042,WWTS-2006-0334,W,WWTS,2006,1899/12/31 00:00:00+00,Unknown,41436,WWTS-2006-0334,T60073550005,420,Active,Test Well,7,NORTHERN VIRGINIA
-77.6574002,39.19632783,260,25099,WWTS-2006-0335,W,WWTS,2006,1899/12/31 00:00:00+00,Unknown,41437,WWTS-2006-0335,T60073550004,420,Active,Test Well,5,NORTHERN VIRGINIA
-77.67526652,39.20522344,261,25987,WWTS-2006-0336,W,WWTS,2006,1899/12/31 00:00:00+00,Unknown,41438,WWTS-2006-0336,T50284750001,260,Active,Test Well,30,
-77.67068564,39.20532624,262,25997,WWTS-2006-0337,W,WWTS,2006,1899/12/31 00:00:00+00,Unknown,41439,WWTS-2006-0337,T50284750006,320,Active,Test Well,10,
-77.67230911,39.20605978,263,26047,WWTS-2006-0338,W,WWTS,2006,1899/12/31 00:00:00+00,Unknown,41440,WWTS-2006-0338,T50284750004,600,Active,Test Well,5,
-77.67414184,39.20590278,264,26046,WWTS-2006-0339,W,WWTS,2006,1899/12/31 00:00:00+00,Unknown,41441,WWTS-2006-0339,T50284750002,500,Active,Test Well,5,
-77.67342962,39.20618667,265,26055,WWTS-2006-0340,W,WWTS,2006,1899/12/31 00:00:00+00,Unknown,41442,WWTS-2006-0340,T50284750007,500,Active,Test Well,5,
-77.67211533,39.20517756,266,25985,WWTS-2006-0341,W,WWTS,2006,1899/12/31 00:00:00+00,Unknown,41443,WWTS-2006-0341,T50284750005,260,Active,Test Well,30,
-77.67196062,39.2044464,267,25915,WWTS-2006-0342,W,WWTS,2006,1899/12/31 00:00:00+00,Unknown,41444,WWTS-2006-0342,T50284750003,520,Active,Test Well,5,
-77.67364984,39.20302189,268,25785,WWTS-2006-0343,W,WWTS,2006,1899/12/31 00:00:00+00,Unknown,41445,WWTS-2006-0343,T50284890001,420,Active,Test Well,10,
-77.66598138,39.20478655,269,25960,WWTS-2006-0344,W,WWTS,2006,1899/12/31 00:00:00+00,Unknown,41446,WWTS-2006-0344,T50285370002,300,Active,Test Well,5,PHILLIPS & SON
-77.66750357,39.20456539,270,25927,WWTS-2006-0345,W,WWTS,2006,1899/12/31 00:00:00+00,Unknown,41447,WWTS-2006-0345,T50285370001,600,Active,Test Well,5,PHILLIPS & SON
-77.66871219,39.20040672,271,25547,WWTS-2006-0346,W,WWTS,2006,1899/12/31 00:00:00+00,Unknown,41448,WWTS-2006-0346,T50285400002,500,Active,Test Well,10,PHILLIPS & SON
-77.66629485,39.20420085,272,25899,WWTS-2006-0347,W,WWTS,2006,1899/12/31 00:00:00+00,Unknown,41449,WWTS-2006-0347,T50285370004,300,Active,Test Well,5,PHILLIPS & SON
-77.67453259,39.1991516,273,25408,WWTS-2006-0348,W,WWTS,2006,1899/12/31 00:00:00+00,Unknown,41450,WWTS-2006-0348,T50284710003,260,Active,Test Well,10,NORTHERN VIRGINIA
-77.67671892,39.19910838,274,25402,WWTS-2006-0349,W,WWTS,2006,1899/12/31 00:00:00+00,Unknown,41451,WWTS-2006-0349,T50284710001,380,Active,Test Well,30,NORTHERN VIRGINIA
-77.67589251,39.19956605,275,25449,WWTS-2006-0350,W,WWTS,2006,1899/12/31 00:00:00+00,Unknown,41452,WWTS-2006-0350,T50284710002,260,Active,Test Well,10,NORTHERN VIRGINIA
-77.67553643,39.20035546,276,25532,WWTS-2006-0351,W,WWTS,2006,1899/12/31 00:00:00+00,Unknown,41453,WWTS-2006-0351,T50284710004,420,Active,Test Well,2.75,NORTHERN VIRGINIA
-77.67510491,39.2024369,277,25735,WWTS-2006-0352,W,WWTS,2006,1899/12/31 00:00:00+00,Unknown,41454,WWTS-2006-0352,T50284700001,320,Active,Test Well,15,NORTHERN VIRGINIA
-77.67596675,39.20167135,278,25677,WWIN-2006-0353,W,WWIN,2006,1899/12/31 00:00:00+00,Active,41455,WWIN-2006-0353,T50284710006,260,Active,Individual Water Well,20,
-77.67552421,39.2009133,279,25599,WWTS-2006-0354,W,WWTS,2006,1899/12/31 00:00:00+00,Unknown,41456,WWTS-2006-0354,T50284710005,320,Active,Test Well,15,NORTHERN VIRGINIA
-77.66739615,39.19767003,280,25198,WWTS-2006-0356,W,WWTS,2006,1899/12/31 00:00:00+00,Unknown,41458,WWTS-2006-0356,T50285870002,420,Active,Test Well,15,NORTHERN VIRGINIA
-77.66566566,39.19750078,281,25315,WWTS-2006-0357,W,WWTS,2006,1899/12/31 00:00:00+00,Unknown,41459,WWTS-2006-0357,T50285870003,320,Active,Test Well,10,NORTHERN VIRGINIA
-77.66608813,39.19620351,282,25078,WWTS-2006-0358,W,WWTS,2006,1899/12/31 00:00:00+00,Unknown,41460,WWTS-2006-0358,T50285540004,700,Active,Test Well,1,
-77.66789159,39.19568356,283,25064,WWTS-2006-0359,W,WWTS,2006,1899/12/31 00:00:00+00,Unknown,41461,WWTS-2006-0359,T50285540002,560,Active,Test Well,7.3,NORTHERN VIRGINIA
-77.66916682,39.1949986,284,25059,WWTS-2006-0360,W,WWTS,2006,1899/12/31 00:00:00+00,Unknown,41462,WWTS-2006-0360,T50285540001,420,Active,Test Well,15,NORTHERN VIRGINIA
-77.66064292,39.1984549,285,25322,WWTS-2006-0361,W,WWTS,2006,1899/12/31 00:00:00+00,Unknown,41463,WWTS-2006-0361,T60073360003,300,Active,Test Well,8,PHILLIPS & SON
